LAT,LON,UTCTIMESOD,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
75.266843,-42.556432,46393.4711,3072.44,3488.0245,2002051801002,550.03,3622.46,1
75.266711,-42.556531,46393.5728,3072.77,3488.0256,2002051801002,550.03,3622.80,1
75.266579,-42.556628,46393.6745,3073.14,3488.0264,2002051801002,550.02,3623.16,1
75.266447,-42.556725,46393.7762,3073.50,3488.0272,2002051801002,550.01,3623.51,1
75.266315,-42.556822,46393.8779,3073.83,3488.0280,2002051801002,549.99,3623.82,1
75.266183,-42.556920,46393.9796,3074.08,3488.0288,2002051801002,549.98,3624.07,1
75.266051,-42.557014,46394.0813,3074.23,3488.0349,2002051801002,549.99,3624.22,1
75.265919,-42.557107,46394.1830,3074.20,3488.0422,2002051801002,550.00,3624.21,1
75.265787,-42.557201,46394.2847,3073.87,3488.0495,2002051801002,550.00,3623.87,1
75.265655,-42.557294,46394.3864,3073.23,3488.0568,2002051801002,549.91,3623.14,1
75.265522,-42.557388,46394.4881,3072.40,3488.0641,2002051801002,549.76,3622.16,1
75.265390,-42.557478,46394.5896,3071.44,3488.0723,2002051801002,549.61,3621.05,1
75.265258,-42.557568,46394.6911,3070.43,3488.0807,2002051801002,549.46,3619.88,1
75.265125,-42.557658,46394.7927,3069.45,3488.0890,2002051801002,549.30,3618.75,1
75.264993,-42.557748,46394.8942,3068.58,3488.0973,2002051801002,549.16,3617.75,1
75.264861,-42.557838,46394.9957,3067.89,3488.1056,2002051801002,549.10,3616.99,1
75.264728,-42.557925,46395.0973,3067.46,3488.1122,2002051801002,549.11,3616.57,1
75.264596,-42.558011,46395.1989,3067.44,3488.1187,2002051801002,549.12,3616.56,1
75.264463,-42.558098,46395.3005,3067.77,3488.1252,2002051801002,549.13,3616.90,1
75.264331,-42.558185,46395.4021,3068.39,3488.1317,2002051801002,549.13,3617.52,1
75.264198,-42.558271,46395.5037,3069.22,3488.1382,2002051801002,549.13,3618.35,1
75.264066,-42.558355,46395.6054,3070.15,3488.1447,2002051801002,549.14,3619.29,1
75.263933,-42.558439,46395.7071,3071.11,3488.1513,2002051801002,549.15,3620.26,1
75.263800,-42.558523,46395.8087,3072.04,3488.1578,2002051801002,549.16,3621.20,1
75.263668,-42.558607,46395.9104,3072.83,3488.1643,2002051801002,549.16,3622.00,1
75.263535,-42.558691,46396.0121,3073.42,3488.1721,2002051801002,549.18,3622.60,1
75.263402,-42.558772,46396.1135,3073.73,3488.1900,2002051801002,549.19,3622.93,1
75.263270,-42.558853,46396.2150,3073.76,3488.2078,2002051801002,549.21,3622.97,1
75.263137,-42.558934,46396.3165,3073.65,3488.2257,2002051801002,549.22,3622.88,1
75.263004,-42.559015,46396.4179,3073.47,3488.2436,2002051801002,549.24,3622.71,1
75.262872,-42.559096,46396.5194,3073.24,3488.2615,2002051801002,549.26,3622.49,1
75.262739,-42.559176,46396.6209,3072.96,3488.2798,2002051801002,549.28,3622.25,1
75.262606,-42.559255,46396.7224,3072.70,3488.2980,2002051801002,549.30,3622.00,1
75.262473,-42.559334,46396.8240,3072.44,3488.3163,2002051801002,549.31,3621.76,1
75.262340,-42.559414,46396.9255,3072.23,3488.3346,2002051801002,549.33,3621.56,1
75.262208,-42.559493,46397.0270,3072.08,3488.3540,2002051801002,549.35,3621.42,1
75.262075,-42.559571,46397.1286,3072.01,3488.3765,2002051801002,549.38,3621.39,1
75.261942,-42.559649,46397.2301,3072.09,3488.3991,2002051801002,549.40,3621.49,1
75.261809,-42.559727,46397.3317,3072.36,3488.4216,2002051801002,549.42,3621.78,1
75.261676,-42.559806,46397.4332,3072.79,3488.4442,2002051801002,549.44,3622.23,1
75.261543,-42.559883,46397.5348,3073.33,3488.4653,2002051801002,549.46,3622.79,1
75.261411,-42.559960,46397.6364,3073.93,3488.4835,2002051801002,549.48,3623.41,1
75.261278,-42.560037,46397.7380,3074.53,3488.5018,2002051801002,549.50,3624.03,1
75.261145,-42.560114,46397.8396,3075.09,3488.5201,2002051801002,549.52,3624.61,1
75.261012,-42.560191,46397.9411,3075.55,3488.5384,2002051801002,549.54,3625.09,1
75.260879,-42.560268,46398.0427,3075.88,3488.5563,2002051801002,549.55,3625.43,1
75.260746,-42.560345,46398.1443,3075.98,3488.5735,2002051801002,549.57,3625.55,1
75.260613,-42.560421,46398.2459,3075.71,3488.5908,2002051801002,549.59,3625.30,1
75.260480,-42.560497,46398.3475,3074.93,3488.6081,2002051801002,549.61,3624.54,1
75.260348,-42.560574,46398.4491,3073.76,3488.6254,2002051801002,549.63,3623.39,1
75.260215,-42.560650,46398.5507,3072.32,3488.6423,2002051801002,549.64,3621.96,1
75.260082,-42.560726,46398.6521,3070.74,3488.6589,2002051801002,549.66,3620.40,1
75.259949,-42.560802,46398.7536,3069.16,3488.6756,2002051801002,549.67,3618.83,1
75.259816,-42.560878,46398.8550,3067.70,3488.6922,2002051801002,549.69,3617.39,1
75.259683,-42.560954,46398.9565,3066.49,3488.7089,2002051801002,549.70,3616.19,1
75.259550,-42.561031,46399.0580,3065.66,3488.7192,2002051801002,549.72,3615.38,1
75.259417,-42.561107,46399.1596,3065.29,3488.7249,2002051801002,549.73,3615.01,1
75.259284,-42.561183,46399.2612,3065.19,3488.7306,2002051801002,549.73,3614.92,1
75.259151,-42.561260,46399.3628,3065.12,3488.7363,2002051801002,549.73,3614.86,1
75.259019,-42.561336,46399.4644,3065.04,3488.7420,2002051801002,549.74,3614.79,1
75.258886,-42.561413,46399.5660,3064.99,3488.7456,2002051801002,549.74,3614.73,1
75.258753,-42.561489,46399.6676,3064.94,3488.7480,2002051801002,549.74,3614.68,1
75.258620,-42.561565,46399.7692,3064.90,3488.7505,2002051801002,549.75,3614.65,1
75.258487,-42.561642,46399.8708,3064.86,3488.7529,2002051801002,549.76,3614.62,1
75.258354,-42.561718,46399.9724,3064.84,3488.7553,2002051801002,549.76,3614.60,1
75.258221,-42.561795,46400.0739,3064.83,3488.7539,2002051801002,549.76,3614.59,1
75.258088,-42.561872,46400.1754,3064.84,3488.7511,2002051801002,549.76,3614.60,1
75.257955,-42.561948,46400.2768,3064.91,3488.7482,2002051801002,549.74,3614.65,1
75.257823,-42.562025,46400.3782,3065.08,3488.7454,2002051801002,549.74,3614.82,1
75.257690,-42.562102,46400.4797,3065.33,3488.7426,2002051801002,549.73,3615.06,1
75.257557,-42.562179,46400.5812,3065.69,3488.7365,2002051801002,549.65,3615.34,1
75.257424,-42.562256,46400.6828,3066.12,3488.7296,2002051801002,549.49,3615.62,1
75.257291,-42.562333,46400.7844,3066.56,3488.7227,2002051801002,549.35,3615.90,1
75.257158,-42.562410,46400.8860,3066.96,3488.7158,2002051801002,549.21,3616.17,1
75.257025,-42.562487,46400.9876,3067.31,3488.7088,2002051801002,549.08,3616.39,1
75.256892,-42.562564,46401.0891,3067.59,3488.7005,2002051801002,548.95,3616.54,1
75.256760,-42.562641,46401.1907,3067.77,3488.6920,2002051801002,548.87,3616.63,1
75.256627,-42.562719,46401.2923,3067.86,3488.6834,2002051801002,548.84,3616.70,1
75.256494,-42.562796,46401.3938,3067.94,3488.6749,2002051801002,548.81,3616.74,1
75.256361,-42.562874,46401.4954,3068.00,3488.6664,2002051801002,548.77,3616.77,1
75.256228,-42.562951,46401.5970,3068.06,3488.6571,2002051801002,548.73,3616.78,1
75.256095,-42.563029,46401.6986,3068.11,3488.6477,2002051801002,548.68,3616.79,1
75.255962,-42.563106,46401.8001,3068.17,3488.6384,2002051801002,548.64,3616.81,1
75.255830,-42.563184,46401.9017,3068.22,3488.6290,2002051801002,548.63,3616.85,1
75.255697,-42.563261,46402.0033,3068.29,3488.6197,2002051801002,548.62,3616.92,1
75.255564,-42.563339,46402.1048,3068.39,3488.6114,2002051801002,548.62,3617.01,1
75.255431,-42.563417,46402.2064,3068.54,3488.6031,2002051801002,548.60,3617.14,1
75.255298,-42.563495,46402.3079,3068.76,3488.5947,2002051801002,548.59,3617.35,1
75.255165,-42.563573,46402.4095,3069.08,3488.5864,2002051801002,548.59,3617.67,1
75.255033,-42.563650,46402.5111,3069.47,3488.5778,2002051801002,548.58,3618.05,1
75.254900,-42.563728,46402.6126,3069.90,3488.5668,2002051801002,548.57,3618.47,1
75.254767,-42.563806,46402.7142,3070.35,3488.5559,2002051801002,548.56,3618.91,1
75.254634,-42.563884,46402.8157,3070.79,3488.5449,2002051801002,548.54,3619.33,1
75.254501,-42.563962,46402.9173,3071.17,3488.5339,2002051801002,548.53,3619.70,1
75.254368,-42.564040,46403.0188,3071.49,3488.5232,2002051801002,548.53,3620.01,1
75.254236,-42.564119,46403.1204,3071.72,3488.5137,2002051801002,548.51,3620.23,1
75.254103,-42.564197,46403.2219,3071.84,3488.5041,2002051801002,548.50,3620.34,1
75.253970,-42.564275,46403.3235,3071.94,3488.4946,2002051801002,548.50,3620.43,1
75.253837,-42.564353,46403.4250,3072.03,3488.4850,2002051801002,548.48,3620.51,1
75.253704,-42.564432,46403.5266,3072.11,3488.4756,2002051801002,548.47,3620.58,1
75.253571,-42.564510,46403.6281,3072.18,3488.4662,2002051801002,548.47,3620.65,1
75.253439,-42.564588,46403.7297,3072.25,3488.4569,2002051801002,548.46,3620.70,1
75.253306,-42.564667,46403.8312,3072.30,3488.4475,2002051801002,548.45,3620.75,1
75.253173,-42.564745,46403.9327,3072.34,3488.4382,2002051801002,548.44,3620.78,1
75.253040,-42.564824,46404.0343,3072.37,3488.4301,2002051801002,548.43,3620.80,1
75.252907,-42.564902,46404.1360,3072.37,3488.4244,2002051801002,548.43,3620.80,1
75.252775,-42.564981,46404.2377,3072.24,3488.4187,2002051801002,548.42,3620.66,1
75.252642,-42.565059,46404.3394,3071.77,3488.4130,2002051801002,548.41,3620.18,1
75.252509,-42.565138,46404.4411,3070.98,3488.4073,2002051801002,548.41,3619.39,1
75.252376,-42.565216,46404.5427,3069.98,3488.4017,2002051801002,548.41,3618.39,1
75.252243,-42.565295,46404.6443,3068.87,3488.3962,2002051801002,548.40,3617.26,1
75.252110,-42.565373,46404.7458,3067.72,3488.3907,2002051801002,548.39,3616.11,1
75.251978,-42.565452,46404.8474,3066.65,3488.3852,2002051801002,548.38,3615.03,1
75.251845,-42.565530,46404.9489,3065.74,3488.3798,2002051801002,548.38,3614.12,1
75.251712,-42.565609,46405.0504,3065.10,3488.3762,2002051801002,548.38,3613.48,1
75.251579,-42.565688,46405.1520,3064.80,3488.3746,2002051801002,548.38,3613.18,1
75.251446,-42.565767,46405.2535,3064.78,3488.3729,2002051801002,548.38,3613.16,1
75.251314,-42.565846,46405.3550,3064.85,3488.3713,2002051801002,548.37,3613.22,1
75.251181,-42.565924,46405.4566,3064.95,3488.3697,2002051801002,548.37,3613.32,1
75.251048,-42.566003,46405.5581,3065.09,3488.3681,2002051801002,548.36,3613.45,1
75.250915,-42.566082,46405.6596,3065.24,3488.3664,2002051801002,548.35,3613.59,1
75.250782,-42.566161,46405.7612,3065.39,3488.3648,2002051801002,548.35,3613.74,1
75.250650,-42.566239,46405.8627,3065.54,3488.3632,2002051801002,548.35,3613.89,1
75.250517,-42.566318,46405.9642,3065.66,3488.3616,2002051801002,548.37,3614.03,1
75.250384,-42.566397,46406.0658,3065.77,3488.3568,2002051801002,548.35,3614.12,1
75.250251,-42.566476,46406.1675,3065.85,3488.3503,2002051801002,548.27,3614.12,1
75.250118,-42.566555,46406.2692,3065.93,3488.3438,2002051801002,548.11,3614.04,1
75.249986,-42.566635,46406.3709,3065.99,3488.3373,2002051801002,547.96,3613.95,1
75.249853,-42.566714,46406.4725,3066.05,3488.3308,2002051801002,547.82,3613.86,1
75.249720,-42.566793,46406.5741,3066.10,3488.3240,2002051801002,547.68,3613.78,1
75.249587,-42.566872,46406.6756,3066.15,3488.3171,2002051801002,547.54,3613.69,1
75.249454,-42.566951,46406.7771,3066.17,3488.3102,2002051801002,547.45,3613.61,1
75.249322,-42.567030,46406.8787,3066.13,3488.3033,2002051801002,547.43,3613.56,1
75.249189,-42.567110,46406.9802,3066.11,3488.2963,2002051801002,547.41,3613.53,1
75.249056,-42.567189,46407.0818,3066.13,3488.2899,2002051801002,547.38,3613.51,1
75.248923,-42.567268,46407.1835,3066.12,3488.2836,2002051801002,547.35,3613.47,1
75.248791,-42.567347,46407.2852,3066.05,3488.2773,2002051801002,547.30,3613.35,1
75.248658,-42.567427,46407.3868,3065.82,3488.2710,2002051801002,547.27,3613.10,1
75.248525,-42.567506,46407.4885,3065.49,3488.2647,2002051801002,547.27,3612.76,1
75.248392,-42.567585,46407.5900,3065.11,3488.2611,2002051801002,547.26,3612.37,1
75.248259,-42.567665,46407.6916,3064.69,3488.2579,2002051801002,547.26,3611.94,1
75.248127,-42.567744,46407.7931,3064.27,3488.2546,2002051801002,547.26,3611.53,1
75.247994,-42.567824,46407.8946,3063.90,3488.2514,2002051801002,547.25,3611.16,1
75.247861,-42.567903,46407.9961,3063.61,3488.2481,2002051801002,547.24,3610.85,1
75.247728,-42.567982,46408.0978,3063.42,3488.2439,2002051801002,547.24,3610.66,1
75.247596,-42.568062,46408.1994,3063.45,3488.2396,2002051801002,547.24,3610.70,1
75.247463,-42.568141,46408.3011,3064.01,3488.2354,2002051801002,547.24,3611.25,1
75.247330,-42.568221,46408.4027,3065.25,3488.2311,2002051801002,547.23,3612.47,1
75.247197,-42.568300,46408.5044,3066.98,3488.2265,2002051801002,547.22,3614.20,1
75.247064,-42.568380,46408.6059,3069.04,3488.2156,2002051801002,547.21,3616.25,1
75.246932,-42.568460,46408.7074,3071.23,3488.2046,2002051801002,547.21,3618.44,1
75.246799,-42.568539,46408.8089,3073.39,3488.1936,2002051801002,547.19,3620.58,1
75.246666,-42.568619,46408.9104,3075.31,3488.1827,2002051801002,547.18,3622.49,1
75.246533,-42.568698,46409.0120,3076.83,3488.1722,2002051801002,547.18,3624.01,1
75.246401,-42.568778,46409.1136,3077.78,3488.1650,2002051801002,547.17,3624.94,1
75.246268,-42.568858,46409.2153,3078.10,3488.1579,2002051801002,547.16,3625.26,1
75.246135,-42.568937,46409.3169,3078.16,3488.1508,2002051801002,547.15,3625.31,1
75.246002,-42.569017,46409.4186,3078.21,3488.1437,2002051801002,547.15,3625.36,1
75.245870,-42.569097,46409.5202,3078.27,3488.1383,2002051801002,547.14,3625.40,1
75.245737,-42.569177,46409.6217,3078.31,3488.1397,2002051801002,547.14,3625.44,1
75.245604,-42.569256,46409.7232,3078.34,3488.1411,2002051801002,547.14,3625.48,1
75.245471,-42.569336,46409.8247,3078.37,3488.1425,2002051801002,547.14,3625.51,1
75.245338,-42.569416,46409.9262,3078.38,3488.1440,2002051801002,547.15,3625.54,1
75.245206,-42.569496,46410.0278,3078.40,3488.1462,2002051801002,547.15,3625.55,1
75.245073,-42.569576,46410.1294,3078.41,3488.1504,2002051801002,547.15,3625.56,1
75.244940,-42.569656,46410.2311,3078.39,3488.1547,2002051801002,547.15,3625.54,1
75.244807,-42.569736,46410.3327,3078.32,3488.1590,2002051801002,547.16,3625.48,1
75.244675,-42.569816,46410.4344,3078.19,3488.1632,2002051801002,547.17,3625.36,1
75.244542,-42.569896,46410.5360,3078.03,3488.1687,2002051801002,547.17,3625.20,1
75.244409,-42.569976,46410.6376,3077.82,3488.1762,2002051801002,547.18,3625.00,1
75.244276,-42.570057,46410.7393,3077.59,3488.1837,2002051801002,547.18,3624.77,1
75.244144,-42.570137,46410.8409,3077.35,3488.1912,2002051801002,547.19,3624.53,1
75.244011,-42.570217,46410.9426,3077.10,3488.1988,2002051801002,547.20,3624.30,1
75.243878,-42.570297,46411.0442,3076.88,3488.2050,2002051801002,547.21,3624.09,1
75.243745,-42.570377,46411.1457,3076.68,3488.2097,2002051801002,547.21,3623.89,1
75.243613,-42.570457,46411.2471,3076.50,3488.2144,2002051801002,547.21,3623.71,1
75.243480,-42.570537,46411.3486,3076.31,3488.2190,2002051801002,547.22,3623.52,1
75.243347,-42.570618,46411.4501,3076.10,3488.2237,2002051801002,547.23,3623.32,1
75.243215,-42.570698,46411.5517,3075.89,3488.2296,2002051801002,547.23,3623.12,1
75.243082,-42.570778,46411.6533,3075.68,3488.2367,2002051801002,547.24,3622.92,1
75.242949,-42.570859,46411.7550,3075.49,3488.2438,2002051801002,547.24,3622.73,1
75.242816,-42.570939,46411.8566,3075.32,3488.2510,2002051801002,547.25,3622.57,1
75.242684,-42.571020,46411.9582,3075.18,3488.2581,2002051801002,547.26,3622.44,1
75.242551,-42.571100,46412.0599,3075.09,3488.2665,2002051801002,547.27,3622.36,1
75.242418,-42.571181,46412.1615,3075.04,3488.2759,2002051801002,547.28,3622.32,1
75.242285,-42.571261,46412.2631,3075.07,3488.2852,2002051801002,547.29,3622.35,1
75.242153,-42.571342,46412.3648,3075.17,3488.2946,2002051801002,547.29,3622.46,1
75.242020,-42.571422,46412.4664,3075.32,3488.3039,2002051801002,547.31,3622.62,1
75.241887,-42.571503,46412.5680,3075.51,3488.3130,2002051801002,547.32,3622.83,1
75.241754,-42.571584,46412.6697,3075.73,3488.3219,2002051801002,547.32,3623.05,1
75.241622,-42.571664,46412.7713,3075.94,3488.3309,2002051801002,547.33,3623.27,1
75.241489,-42.571745,46412.8729,3076.14,3488.3398,2002051801002,547.34,3623.48,1
75.241356,-42.571826,46412.9745,3076.29,3488.3488,2002051801002,547.32,3623.61,1
75.241224,-42.571907,46413.0762,3076.41,3488.3588,2002051801002,547.23,3623.64,1
75.241091,-42.571988,46413.1778,3076.47,3488.3691,2002051801002,547.12,3623.59,1
75.240958,-42.572068,46413.2794,3076.44,3488.3795,2002051801002,547.02,3623.46,1
75.240825,-42.572149,46413.3810,3076.35,3488.3899,2002051801002,546.93,3623.28,1
75.240693,-42.572230,46413.4827,3076.20,3488.4002,2002051801002,546.84,3623.04,1
75.240560,-42.572311,46413.5843,3076.00,3488.4116,2002051801002,546.78,3622.78,1
75.240427,-42.572392,46413.6859,3075.75,3488.4232,2002051801002,546.74,3622.49,1
75.240295,-42.572473,46413.7875,3075.49,3488.4348,2002051801002,546.70,3622.19,1
75.240162,-42.572554,46413.8891,3075.23,3488.4464,2002051801002,546.66,3621.89,1
75.240029,-42.572635,46413.9908,3074.97,3488.4579,2002051801002,546.61,3621.58,1
75.239896,-42.572716,46414.0924,3074.73,3488.4688,2002051801002,546.55,3621.28,1
75.239764,-42.572797,46414.1940,3074.49,3488.4796,2002051801002,546.50,3620.99,1
75.239631,-42.572878,46414.2956,3074.19,3488.4903,2002051801002,546.49,3620.68,1
75.239498,-42.572959,46414.3972,3073.83,3488.5011,2002051801002,546.50,3620.33,1
75.239366,-42.573040,46414.4988,3073.44,3488.5119,2002051801002,546.51,3619.95,1
75.239233,-42.573121,46414.6005,3073.03,3488.5265,2002051801002,546.53,3619.56,1
75.239100,-42.573202,46414.7021,3072.65,3488.5411,2002051801002,546.54,3619.19,1
75.238967,-42.573283,46414.8037,3072.29,3488.5557,2002051801002,546.56,3618.85,1
75.238835,-42.573364,46414.9053,3071.99,3488.5704,2002051801002,546.57,3618.56,1
75.238702,-42.573446,46415.0069,3071.75,3488.5850,2002051801002,546.59,3618.34,1
75.238569,-42.573527,46415.1085,3071.60,3488.5992,2002051801002,546.60,3618.21,1
75.238437,-42.573609,46415.2101,3071.58,3488.6134,2002051801002,546.62,3618.19,1
75.238304,-42.573690,46415.3117,3071.69,3488.6276,2002051801002,546.63,3618.32,1
75.238171,-42.573771,46415.4133,3071.95,3488.6419,2002051801002,546.65,3618.59,1
75.238038,-42.573853,46415.5149,3072.31,3488.6559,2002051801002,546.66,3618.97,1
75.237906,-42.573934,46415.6165,3072.76,3488.6692,2002051801002,546.67,3619.43,1
75.237773,-42.574016,46415.7182,3073.26,3488.6824,2002051801002,546.68,3619.94,1
75.237640,-42.574097,46415.8198,3073.77,3488.6956,2002051801002,546.69,3620.46,1
75.237508,-42.574178,46415.9214,3074.27,3488.7088,2002051801002,546.71,3620.97,1
75.237375,-42.574259,46416.0230,3074.72,3488.7217,2002051801002,546.72,3621.44,1
75.237242,-42.574341,46416.1246,3075.09,3488.7337,2002051801002,546.74,3621.82,1
75.237110,-42.574423,46416.2262,3075.36,3488.7457,2002051801002,546.75,3622.11,1
75.236977,-42.574505,46416.3278,3075.56,3488.7577,2002051801002,546.76,3622.32,1
75.236844,-42.574586,46416.4294,3075.72,3488.7697,2002051801002,546.77,3622.49,1
75.236712,-42.574668,46416.5310,3075.86,3488.7813,2002051801002,546.78,3622.64,1
75.236579,-42.574750,46416.6326,3075.98,3488.7921,2002051801002,546.80,3622.78,1
75.236446,-42.574831,46416.7342,3076.10,3488.8028,2002051801002,546.81,3622.91,1
75.236313,-42.574913,46416.8358,3076.24,3488.8136,2002051801002,546.81,3623.06,1
75.236181,-42.574995,46416.9374,3076.41,3488.8244,2002051801002,546.83,3623.23,1
75.236048,-42.575076,46417.0390,3076.61,3488.8351,2002051801002,546.84,3623.45,1
75.235915,-42.575158,46417.1405,3076.88,3488.8456,2002051801002,546.84,3623.72,1
75.235783,-42.575240,46417.2421,3077.31,3488.8562,2002051801002,546.86,3624.16,1
75.235650,-42.575322,46417.3437,3078.17,3488.8667,2002051801002,546.87,3625.04,1
75.235517,-42.575404,46417.4453,3079.46,3488.8773,2002051801002,546.88,3626.34,1
75.235385,-42.575486,46417.5469,3081.04,3488.8856,2002051801002,546.89,3627.93,1
75.235252,-42.575568,46417.6485,3082.78,3488.8913,2002051801002,546.90,3629.68,1
75.235119,-42.575650,46417.7501,3084.55,3488.8970,2002051801002,546.90,3631.44,1
75.234987,-42.575731,46417.8517,3086.19,3488.9027,2002051801002,546.90,3633.09,1
75.234854,-42.575813,46417.9533,3087.58,3488.9084,2002051801002,546.91,3634.49,1
75.234721,-42.575895,46418.0549,3088.59,3488.9158,2002051801002,546.92,3635.50,1
75.234589,-42.575977,46418.1567,3089.08,3488.9248,2002051801002,546.93,3636.01,1
75.234456,-42.576059,46418.2584,3089.15,3488.9337,2002051801002,546.93,3636.08,1
75.234323,-42.576141,46418.3602,3089.11,3488.9427,2002051801002,546.94,3636.05,1
75.234191,-42.576223,46418.4619,3089.08,3488.9516,2002051801002,546.95,3636.03,1
